,year,month,현재수요(MW)
19,2014,1,63608.657003750006
20,2014,2,62865.91803318453
21,2014,3,60214.23047840053
22,2014,4,56723.294870125
23,2014,5,55182.69840287635
24,2014,6,57058.92396165278
25,2014,7,61391.0339177957
26,2014,8,58279.053172486565
27,2014,9,55895.82747345834
28,2014,10,56447.78663978494
29,2014,11,59304.12597736111
30,2014,12,67073.82547302419
